customer_id,account_number,full_name,gender,age,customer_segment,subsidiary_name,country,branch_code,regulator,account_type,account_status,currency,account_balance_local,account_balance_usd,loan_status,loan_amount_local,loan_amount_usd,credit_score_bucket,kyc_status,phone_number,onboarding_date,tenure_months,last_transaction_date,monthly_txn_count,primary_channel,digital_engagement_score,mobile_wallet_linked,agent_banking_used,insurance_policy_held,nps_category
EGH-ELAK-22478904,ELAK2541063828,John Cooper,Male,56,Retail – Affluent,Equity Life Assurance (Kenya) Limited,Kenya,ELAK-BR038,Insurance Regulatory Authority,Savings Account,Closed,KES,0.0,0.0,No Loan,0.0,0.0,Very Good (740-799),Partial KYC,+254784131522,2022-10-07,26,2023-09-22,0,Mobile App (EazzyBanking),73,Yes,No,Yes,Promoter
EGH-CD-35248506,CD1225319657,Terry Hussain,Male,42,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR028,Banque Centrale du Congo,Savings Account,Active,CDF,11970.43,4.28,Active Loan,30381.3,10.85,Good (670-739),Fully Verified,+243730574381,2019-08-03,64,2023-02-12,30,Agent Banking,34,Yes,Yes,No,Promoter
EGH-TZ-35516868,TZ7996364140,Vincent West,Male,62,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR036,Bank of Tanzania,Fixed Deposit,Active,TZS,0.0,0.0,Active Loan,70527.28,27.13,Good (670-739),Pending Review,+255740506631,2012-12-10,144,2023-02-18,41,Mobile App (EazzyBanking),79,No,No,No,Detractor
EGH-TZ-35299379,TZ3212511642,Kelly Franklin,Female,49,Retail – Affluent,Equity Bank Tanzania Limited,Tanzania,TZ-BR006,Bank of Tanzania,Savings Account,Active,TZS,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Fully Verified,+255764560996,2021-09-18,39,2023-09-26,62,Mobile App (EazzyBanking),89,Yes,Yes,No,Promoter
EGH-KE-70726288,KE7797609147,Gordon Gill,Male,40,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR011,Central Bank of Kenya,Savings Account,Active,KES,26455.58,204.29,Fully Repaid,155234.47,1198.72,Fair (580-669),Fully Verified,+254742264537,2021-03-14,45,2023-02-05,39,Agent Banking,11,Yes,Yes,No,Passive
EGH-KE-92295001,KE6775519827,Jason Davidson,Male,38,Corporate,Equity Bank Kenya Limited,Kenya,KE-BR043,Central Bank of Kenya,Fixed Deposit,Active,KES,5645957.1,43598.12,Written Off,190546551.01,1471401.94,Very Poor (<300),Fully Verified,+254764993491,2010-01-19,179,2024-12-13,58,Branch,15,No,No,No,Promoter
EGH-CD-91929420,CD8949799158,Nicola Francis,Female,61,Microfinance,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR024,Banque Centrale du Congo,Current Account,Dormant,CDF,0.0,0.0,No Loan,0.0,0.0,Poor (300-579),Partial KYC,+243721759850,2011-07-21,161,2024-06-04,52,Mobile App (EazzyBanking),99,Yes,No,No,Promoter
EGH-KE-28227016,KE4223429537,Christopher Chambers,Male,67,Retail – Affluent,Equity Bank Kenya Limited,Kenya,KE-BR040,Central Bank of Kenya,Business Account,Active,KES,330022.07,2548.43,No Loan,0.0,0.0,Good (670-739),Fully Verified,+254744784295,2013-11-27,133,2024-10-04,46,Mobile App (EazzyBanking),94,No,No,No,Promoter
EGH-KE-96452201,KE6850695425,Charlotte Johnson,Female,18,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR042,Central Bank of Kenya,Fixed Deposit,Dormant,KES,0.0,0.0,Active Loan,82132.64,634.23,Good (670-739),Fully Verified,+254724911375,2010-08-18,172,2024-09-07,52,Agent Banking,48,Yes,Yes,No,Passive
EGH-KE-58787112,KE6114015836,Vanessa Richardson,Female,35,Corporate,Equity Bank Kenya Limited,Kenya,KE-BR016,Central Bank of Kenya,Savings Account,Active,KES,23598795.95,182230.08,No Loan,0.0,0.0,Good (670-739),Partial KYC,+254714528220,2014-03-21,129,2024-05-25,55,Agent Banking,43,Yes,Yes,No,Promoter
EGH-SS-59137027,SS8045098763,Shaun Jones,Male,48,SME,Equity Bank South Sudan Limited,South Sudan,SS-BR025,Bank of South Sudan,Savings Account,Active,SSP,6476434.09,4981.87,Fully Repaid,0.0,0.0,Very Good (740-799),Fully Verified,+211795794862,2016-03-02,106,2024-04-28,60,Mobile App (EazzyBanking),84,Yes,No,Yes,Promoter
EGH-CD-73125198,CD3964017995,Denise Miller,Female,30,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR024,Banque Centrale du Congo,Current Account,Active,CDF,24218.27,8.65,Active Loan,169494.69,60.53,Good (670-739),Fully Verified,+243778071037,2018-12-27,72,2023-03-29,53,Agent Banking,39,Yes,Yes,No,Detractor
EGH-KE-79218592,KE6395405732,Brenda Cole,Female,39,SME,Equity Bank Kenya Limited,Kenya,KE-BR013,Central Bank of Kenya,Fixed Deposit,Active,KES,4287649.81,33109.26,Fully Repaid,0.0,0.0,Fair (580-669),Partial KYC,+254783504395,2018-09-01,76,2023-09-14,76,Mobile App (EazzyBanking),95,No,No,No,Promoter
EGH-KE-95763021,KE5867861368,James Webster,Male,61,Retail – Affluent,Equity Bank Kenya Limited,Kenya,KE-BR026,Central Bank of Kenya,Group / Chama Account,Active,KES,780196.22,6024.68,Active Loan,3443312.59,26589.29,Good (670-739),Fully Verified,+254766793079,2015-03-25,117,2023-11-14,8,Mobile App (EazzyBanking),95,Yes,Yes,No,Passive
EGH-KE-64905442,KE1392256284,Nigel O'Brien,Male,57,NGO / Non-profit,Equity Bank Kenya Limited,Kenya,KE-BR034,Central Bank of Kenya,Savings Account,Active,KES,67563.97,521.73,Active Loan,0.0,0.0,Very Good (740-799),Fully Verified,+254758182803,2014-08-13,124,2023-02-17,19,Agent Banking,21,No,Yes,Yes,Promoter
EGH-KE-77097507,KE1306046947,Marilyn Thompson,Female,60,Government / Parastatal,Equity Bank Kenya Limited,Kenya,KE-BR003,Central Bank of Kenya,Savings Account,Active,KES,139213244.75,1075005.75,Active Loan,0.0,0.0,Fair (580-669),Fully Verified,+254710662800,2017-12-12,84,2024-07-22,4,Agent Banking,16,No,Yes,No,Promoter
EGH-TZ-32959623,TZ9127028978,Conor Morley,Male,46,Corporate,Equity Bank Tanzania Limited,Tanzania,TZ-BR005,Bank of Tanzania,Mobile Savings (EazzyBanking),Active,TZS,29957668.52,11522.18,Active Loan,0.0,0.0,Good (670-739),Fully Verified,+255754374725,2015-07-13,113,2024-07-24,49,ATM,43,Yes,No,Yes,Promoter
EGH-CD-37694158,CD6766859509,Jack Brown,Male,39,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR004,Banque Centrale du Congo,Mobile Savings (EazzyBanking),Active,CDF,17223.55,6.15,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+243742295800,2023-09-12,15,2024-10-10,44,Agent Banking,43,No,Yes,No,Promoter
EGH-RW-66293033,RW6518153824,Julian Jones,Male,73,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR031,National Bank of Rwanda,Mobile Savings (EazzyBanking),Active,RWF,52659.38,40.2,Fully Repaid,149213.4,113.9,Fair (580-669),Fully Verified,+250740558367,2010-09-01,172,2024-06-15,9,Mobile App (EazzyBanking),83,Yes,Yes,Yes,Promoter
EGH-RW-15771548,RW7687908816,Melissa Porter,Female,25,NGO / Non-profit,Equity Bank Rwanda Limited,Rwanda,RW-BR032,National Bank of Rwanda,Savings Account,Dormant,RWF,0.0,0.0,Non-Performing,1806565.63,1379.06,Poor (300-579),Fully Verified,+250720310754,2020-01-08,59,2023-02-15,40,ATM,35,Yes,No,No,Promoter
EGH-KE-38844204,KE1140902413,Russell Watts,Male,61,Government / Parastatal,Equity Bank Kenya Limited,Kenya,KE-BR033,Central Bank of Kenya,Savings Account,Active,KES,32562752.41,251449.83,Fully Repaid,0.0,0.0,Good (670-739),Partial KYC,+254711186253,2017-11-26,85,2024-02-08,49,Branch,13,Yes,No,Yes,Passive
EGH-UG-74619620,UG3088688776,Marcus Jones,Male,74,Corporate,Equity Bank Uganda Limited,Uganda,UG-BR004,Bank of Uganda,Current Account,Suspended,UGX,88751112.06,23355.56,Active Loan,0.0,0.0,Very Good (740-799),Fully Verified,+256761312945,2013-12-13,132,2023-07-07,42,USSD (*247#),66,Yes,Yes,No,Passive
EGH-ELAK-97851554,ELAK6851126712,June Smith,Female,58,Government / Parastatal,Equity Life Assurance (Kenya) Limited,Kenya,ELAK-BR040,Insurance Regulatory Authority,Fixed Deposit,Active,KES,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Fully Verified,+254753564995,2019-04-17,68,2024-03-16,1,Branch,32,Yes,No,Yes,Promoter
EGH-RW-56754669,RW7465485842,Joseph Bates,Male,25,SME,Equity Bank Rwanda Limited,Rwanda,RW-BR038,National Bank of Rwanda,Savings Account,Active,RWF,7144227.15,5453.61,No Loan,0.0,0.0,Very Good (740-799),Pending Review,+250782936092,2016-11-13,97,2023-03-27,41,Agent Banking,42,No,Yes,No,Promoter
EGH-CD-45970851,CD6666553255,Kayleigh Thomas,Female,72,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR024,Banque Centrale du Congo,Fixed Deposit,Active,CDF,0.0,0.0,Active Loan,56740.51,20.26,Fair (580-669),Fully Verified,+243701084173,2013-07-12,137,2023-12-29,38,Agent Banking,42,No,Yes,No,Promoter
EGH-KE-49633882,KE4699135710,Samuel Roberts,Male,31,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR026,Central Bank of Kenya,Mobile Savings (EazzyBanking),Active,KES,4489.71,34.67,No Loan,0.0,0.0,Poor (300-579),Fully Verified,+254767656784,2013-10-20,134,2023-08-17,57,ATM,37,Yes,No,No,Passive
EGH-UG-71688494,UG6299820671,Lesley Jones,Female,23,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR027,Bank of Uganda,Business Account,Active,UGX,50644.67,13.33,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+256725884044,2023-09-20,15,2023-08-16,73,ATM,58,Yes,Yes,No,Detractor
EGH-KE-59002750,KE7299020605,Matthew Mason,Male,23,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR013,Central Bank of Kenya,Current Account,Active,KES,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Fully Verified,+254716113643,2013-08-11,136,2023-07-31,43,Mobile App (EazzyBanking),93,Yes,Yes,Yes,Promoter
EGH-RW-12090482,RW4657557805,Marian Savage,Female,42,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR046,National Bank of Rwanda,Savings Account,Active,RWF,0.0,0.0,No Loan,0.0,0.0,Very Good (740-799),Pending Review,+250742826938,2020-10-05,50,2023-06-19,77,Mobile App (EazzyBanking),94,Yes,No,No,Detractor
EGH-CD-58531599,CD6075955499,Leonard Elliott,Male,45,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR037,Banque Centrale du Congo,Insurance Policy,Active,CDF,25759.53,9.2,No Loan,0.0,0.0,Good (670-739),Fully Verified,+243730907961,2022-10-04,26,2023-08-07,7,Agent Banking,24,No,Yes,Yes,Promoter
EGH-TZ-46005529,TZ1710865422,Bernard Shaw,Male,55,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR011,Bank of Tanzania,Fixed Deposit,Closed,TZS,0.0,0.0,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+255790746945,2018-03-31,81,2024-01-18,0,Agent Banking,49,Yes,Yes,No,Passive
EGH-CD-73072152,CD2525983677,Hayley Robinson,Female,18,Corporate,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR018,Banque Centrale du Congo,Current Account,Dormant,CDF,4075938.23,1455.69,Fully Repaid,0.0,0.0,Very Good (740-799),Fully Verified,+243736830872,2018-12-26,72,2024-08-12,34,USSD (*247#),62,Yes,Yes,No,Passive
EGH-RW-88759684,RW7953167611,Megan Lloyd,Female,27,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR031,National Bank of Rwanda,Savings Account,Active,RWF,0.0,0.0,Active Loan,0.0,0.0,Good (670-739),Fully Verified,+250793976160,2017-01-16,95,2023-10-21,60,Branch,33,Yes,No,No,Promoter
EGH-KE-96620363,KE4420042605,Dominic Marshall,Male,23,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR014,Central Bank of Kenya,Current Account,Active,KES,0.0,0.0,Fully Repaid,0.0,0.0,Poor (300-579),Fully Verified,+254739456127,2012-08-18,148,2024-07-02,0,Mobile App (EazzyBanking),82,No,Yes,No,Passive
EGH-KE-64920469,KE8002329387,Alexander Butler,Male,41,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR022,Central Bank of Kenya,Savings Account,Active,KES,54443.0,420.41,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+254736633223,2017-01-04,95,2023-02-08,55,ATM,60,No,Yes,No,Promoter
EGH-TZ-42630591,TZ7068566976,Jeremy Webb,Male,70,Retail – Affluent,Equity Bank Tanzania Limited,Tanzania,TZ-BR010,Bank of Tanzania,Savings Account,Active,TZS,0.0,0.0,Fully Repaid,0.0,0.0,Very Good (740-799),Fully Verified,+255754143157,2018-11-19,73,2024-12-11,4,Agent Banking,13,No,Yes,Yes,Promoter
EGH-SS-49954859,SS4263470482,Simon McCarthy,Male,37,Retail – Mass Market,Equity Bank South Sudan Limited,South Sudan,SS-BR045,Bank of South Sudan,Fixed Deposit,Active,SSP,47590.2,36.61,Active Loan,58638.25,45.11,Good (670-739),Pending Review,+211789551938,2024-03-27,9,2024-12-18,43,Mobile App (EazzyBanking),95,Yes,Yes,No,Promoter
EGH-RW-25881544,RW7937667368,Robert Wood,Male,66,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR008,National Bank of Rwanda,Mobile Savings (EazzyBanking),Dormant,RWF,661.0,0.5,Fully Repaid,13082.11,9.99,Exceptional (800+),Partial KYC,+250767100167,2016-01-09,107,2024-06-18,1,Branch,15,Yes,No,No,Promoter
EGH-UG-86258045,UG2137224219,Ian Kaur,Male,36,SME,Equity Bank Uganda Limited,Uganda,UG-BR031,Bank of Uganda,Group / Chama Account,Dormant,UGX,0.0,0.0,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+256735187219,2023-08-28,16,2024-12-24,15,Mobile App (EazzyBanking),81,Yes,Yes,No,Passive
EGH-KE-86858592,KE2445299337,Eric Henry,Male,25,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR034,Central Bank of Kenya,Current Account,Active,KES,38467.58,297.05,Fully Repaid,51175.72,395.18,Poor (300-579),Fully Verified,+254703410823,2017-07-20,89,2024-06-21,54,Branch,5,Yes,No,No,Passive
EGH-TZ-39531107,TZ4682379661,Hayley Spencer,Female,30,Retail – Affluent,Equity Bank Tanzania Limited,Tanzania,TZ-BR035,Bank of Tanzania,Savings Account,Dormant,TZS,139859.89,53.79,Active Loan,5697920.01,2191.51,Good (670-739),Fully Verified,+255775471399,2022-09-18,27,2023-01-04,63,Mobile App (EazzyBanking),91,No,Yes,No,Detractor
EGH-KE-38999410,KE6902194989,Jordan Lloyd,Male,37,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR023,Central Bank of Kenya,Savings Account,Active,KES,43941.49,339.32,Fully Repaid,51715.68,399.35,Poor (300-579),Fully Verified,+254750263317,2015-07-23,113,2023-04-03,49,Mobile App (EazzyBanking),93,Yes,No,No,Passive
EGH-RW-87095199,RW3679881006,Marilyn Edwards,Female,66,Microfinance,Equity Bank Rwanda Limited,Rwanda,RW-BR001,National Bank of Rwanda,Savings Account,Active,RWF,11073.78,8.45,Non-Performing,0.0,0.0,Poor (300-579),Fully Verified,+250725692507,2015-12-23,108,2023-01-19,76,Mobile App (EazzyBanking),83,No,Yes,No,Promoter
EGH-KE-59009355,KE3909009764,Stephanie Mann,Female,72,SME,Equity Bank Kenya Limited,Kenya,KE-BR005,Central Bank of Kenya,Current Account,Active,KES,2577503.96,19903.51,Active Loan,1685549.25,13015.82,Fair (580-669),Partial KYC,+254732309161,2023-09-13,15,2024-09-21,10,Agent Banking,46,Yes,Yes,No,Promoter
EGH-CD-54084182,CD8755462734,Bruce Power,Male,32,Retail – Affluent,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR006,Banque Centrale du Congo,Savings Account,Active,CDF,0.0,0.0,Active Loan,284199.17,101.5,Good (670-739),Fully Verified,+243725542749,2023-02-13,22,2024-08-27,61,Mobile App (EazzyBanking),95,No,No,Yes,Detractor
EGH-KE-49849314,KE9098975904,Victor Walsh,Male,35,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR025,Central Bank of Kenya,Current Account,Dormant,KES,0.0,0.0,No Loan,0.0,0.0,Fair (580-669),Partial KYC,+254795577499,2024-03-07,9,2023-02-14,56,Agent Banking,49,Yes,Yes,No,Promoter
EGH-RW-66898224,RW9212834273,Carole Lewis,Female,46,SME,Equity Bank Rwanda Limited,Rwanda,RW-BR029,National Bank of Rwanda,Savings Account,Active,RWF,0.0,0.0,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+250788947498,2023-10-03,14,2024-12-15,20,Branch,36,No,No,No,Passive
EGH-RW-83168296,RW1197812141,Molly Riley,Female,65,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR021,National Bank of Rwanda,Savings Account,Closed,RWF,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Fully Verified,+250788475619,2024-02-03,10,2023-07-09,0,Branch,35,Yes,Yes,No,Passive
EGH-RW-40070013,RW8185686286,Rhys Wright,Male,41,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR017,National Bank of Rwanda,Current Account,Closed,RWF,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Partial KYC,+250751710753,2019-02-07,70,2024-09-05,0,USSD (*247#),65,Yes,Yes,Yes,Promoter
EGH-CD-82823063,CD7856332798,Melanie Davies,Female,54,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR028,Banque Centrale du Congo,Savings Account,Active,CDF,32231.84,11.51,No Loan,0.0,0.0,Exceptional (800+),Fully Verified,+243782549933,2014-09-25,123,2024-08-14,62,Mobile App (EazzyBanking),94,No,Yes,No,Promoter
EGH-CD-31978449,CD3323320166,Clifford Patel,Male,51,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR012,Banque Centrale du Congo,Savings Account,Active,CDF,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Fully Verified,+243731473968,2019-06-05,66,2023-05-02,2,Branch,7,Yes,No,Yes,Promoter
EGH-KE-46254483,KE3039679596,Derek Moore,Male,38,SME,Equity Bank Kenya Limited,Kenya,KE-BR019,Central Bank of Kenya,Savings Account,Dormant,KES,130178.7,1005.24,Active Loan,2881924.9,22254.25,Very Good (740-799),Fully Verified,+254766739603,2013-11-29,133,2024-12-25,60,Branch,34,Yes,No,No,Promoter
EGH-CD-92140464,CD1313706708,Philip Giles,Male,74,Corporate,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR043,Banque Centrale du Congo,Fixed Deposit,Dormant,CDF,0.0,0.0,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+243790824327,2024-11-24,1,2024-02-08,19,Mobile App (EazzyBanking),79,Yes,Yes,No,Detractor
EGH-KE-95900781,KE8398619218,Hilary Wood,Female,28,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR038,Central Bank of Kenya,Mobile Savings (EazzyBanking),Active,KES,0.0,0.0,Fully Repaid,174881.07,1350.43,Fair (580-669),Fully Verified,+254763109039,2018-10-18,74,2023-12-24,44,Agent Banking,17,No,Yes,No,Detractor
EGH-CD-38443964,CD6467760110,Caroline Owen,Female,61,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR004,Banque Centrale du Congo,Savings Account,Active,CDF,22522.44,8.04,Active Loan,0.0,0.0,Good (670-739),Fully Verified,+243716217653,2020-04-18,56,2023-05-31,55,Branch,13,Yes,Yes,Yes,Passive
EGH-KE-85899058,KE1142580094,Jacob Ellis,Male,46,Corporate,Equity Bank Kenya Limited,Kenya,KE-BR025,Central Bank of Kenya,Savings Account,Active,KES,16655194.0,128611.54,No Loan,0.0,0.0,Very Good (740-799),Partial KYC,+254719299997,2014-05-05,127,2024-12-04,42,ATM,31,No,No,No,Promoter
EGH-ELAK-94247851,ELAK3027334625,Kate Ali,Female,41,NGO / Non-profit,Equity Life Assurance (Kenya) Limited,Kenya,ELAK-BR020,Insurance Regulatory Authority,Mobile Savings (EazzyBanking),Active,KES,9580470.32,73980.47,No Loan,0.0,0.0,Good (670-739),Fully Verified,+254719530661,2020-01-29,59,2024-01-12,10,USSD (*247#),45,Yes,Yes,Yes,Passive
EGH-KE-98038397,KE8476957349,Steven Johnson,Male,51,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR007,Central Bank of Kenya,Current Account,Active,KES,0.0,0.0,Active Loan,0.0,0.0,Good (670-739),Partial KYC,+254787001769,2011-11-23,157,2024-04-23,44,Agent Banking,22,No,Yes,No,Promoter
EGH-UG-11881308,UG6419088717,Christopher Wilson,Male,48,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR027,Bank of Uganda,Savings Account,Active,UGX,44560.13,11.73,Fully Repaid,27588.15,7.26,Poor (300-579),Fully Verified,+256743953506,2020-07-14,53,2024-12-23,50,Agent Banking,40,Yes,Yes,Yes,Promoter
EGH-RW-77049236,RW8702045051,Carol Patel,Female,20,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR044,National Bank of Rwanda,Current Account,Active,RWF,36771.8,28.07,Active Loan,48007.98,36.65,Fair (580-669),Fully Verified,+250794686423,2015-07-24,113,2024-07-30,15,ATM,45,Yes,No,No,Promoter
EGH-UG-99707110,UG2320349255,Arthur Singh,Male,38,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR046,Bank of Uganda,Current Account,Active,UGX,0.0,0.0,Non-Performing,0.0,0.0,Poor (300-579),Pending Review,+256759320771,2016-06-07,102,2023-03-13,39,USSD (*247#),48,Yes,No,No,Detractor
EGH-TZ-78820049,TZ9573350338,Louis Thomson,Male,56,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR028,Bank of Tanzania,Fixed Deposit,Active,TZS,0.0,0.0,Non-Performing,13010.67,5.0,Poor (300-579),Partial KYC,+255747245636,2012-06-19,150,2024-02-18,18,Mobile App (EazzyBanking),85,No,Yes,No,Passive
EGH-KE-30985700,KE2866897747,Jemma Owen,Female,73,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR013,Central Bank of Kenya,Savings Account,Active,KES,13649.39,105.4,No Loan,0.0,0.0,Good (670-739),Partial KYC,+254785592264,2017-08-01,89,2024-05-12,57,Internet Banking,87,Yes,Yes,No,Passive
EGH-KE-78633107,KE3731662799,Julie Day,Female,69,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR046,Central Bank of Kenya,Mobile Savings (EazzyBanking),Active,KES,472.15,3.65,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+254774314149,2014-07-04,125,2023-04-13,6,Branch,7,Yes,No,No,Detractor
EGH-KE-19471979,KE9334757980,Marc Reynolds,Male,43,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR019,Central Bank of Kenya,Mobile Savings (EazzyBanking),Active,KES,47001.18,362.94,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+254725852697,2011-07-30,161,2023-01-11,14,USSD (*247#),40,Yes,Yes,Yes,Passive
EGH-KE-53254686,KE3816162763,Beverley Walker,Female,36,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR008,Central Bank of Kenya,Current Account,Active,KES,39720.7,306.72,No Loan,0.0,0.0,Poor (300-579),Flagged,+254784918373,2016-12-23,96,2024-10-19,4,Agent Banking,31,No,Yes,No,Promoter
